支付者UIN,使用者UIN,操作者UIN,产品名称,子产品名称,计费模式,交易类型,开始使用时间,结束使用时间,资源ID,实例名称,实例类型,配置描述,项目名称,地域,可用区,原价(元),预留实例抵扣原价(元),节省计划抵扣原价(元),折扣率,优惠后总价(元),优惠券支付(元),赠送金支付(元),分成金支付(元),现金支付(元),扩展字段1,扩展字段2,扩展字段3,扩展字段4,扩展字段5,产品编码,子产品编码,标签键:product
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-14 18:59:58","2024-03-14 19:34:07","ifzsiw","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-14 18:29:58","2024-03-14 19:33:17","ifzsiw","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.52200000","0.00000000","0.00000000","0.74475000","0.38875950","0.00000000","0.00000000","0.00000000","0.38875950","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-21 07:00:00","2024-03-21 08:40:11","igbhbi","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-18 11:36:22","2024-03-21 09:30:21","igbhbi","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","1.67400000","0.00000000","0.00000000","0.74475000","1.24671150","0.00000000","0.00000000","0.00000000","1.24671150","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-13 17:59:04","2024-03-14 17:29:26","igfekw","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-13 17:09:04","2024-03-14 17:28:56","igfekw","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","1.81800000","0.00000000","0.00000000","0.74475000","1.35395550","0.00000000","0.00000000","0.00000000","1.35395550","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-07 14:13:25","2024-03-07 14:50:35","igffqq","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.33300000","0.00000000","0.00000000","0.74475000","0.24800175","0.00000000","0.00000000","0.00000000","0.24800175","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-05 11:15:31","2024-03-05 18:21:03","igglbc","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-05 00:04:11","2024-03-05 18:20:53","igglbc","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","3.62700000","0.00000000","0.00000000","0.74475000","2.70120825","0.00000000","0.00000000","0.00000000","2.70120825","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-26 10:58:11","2024-03-26 11:38:11","iggptr","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.35100000","0.00000000","0.00000000","0.74475000","0.26140725","0.00000000","0.00000000","0.00000000","0.26140725","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-26 11:38:11","2024-03-26 11:39:01","iggptr","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-13 21:05:11","2024-03-13 21:54:41","ighqjy","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.44100000","0.00000000","0.00000000","0.74475000","0.32843475","0.00000000","0.00000000","0.00000000","0.32843475","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-13 14:51:42","2024-03-13 15:59:59","igichr","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.60300000","0.00000000","0.00000000","0.74475000","0.44908425","0.00000000","0.00000000","0.00000000","0.44908425","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-13 16:00:00","2024-03-13 16:00:42","igichr","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-06 16:12:16","2024-03-06 17:21:21","igifie","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-06 15:02:16","2024-03-06 19:12:51","igifie","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","1.84500000","0.00000000","0.00000000","0.74475000","1.37406375","0.00000000","0.00000000","0.00000000","1.37406375","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-18 16:00:57","2024-03-18 16:11:57","igjngs","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.09900000","0.00000000","0.00000000","0.74475000","0.07373025","0.00000000","0.00000000","0.00000000","0.07373025","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-13 14:37:50","2024-03-13 14:54:00","igjtna","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.14400000","0.00000000","0.00000000","0.74475000","0.10724400","0.00000000","0.00000000","0.00000000","0.10724400","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-25 12:54:30","2024-03-25 12:55:00","igokzs","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-25 12:34:30","2024-03-25 12:54:30","igokzs","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.18000000","0.00000000","0.00000000","0.74475000","0.13405500","0.00000000","0.00000000","0.00000000","0.13405500","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-30 10:28:45","2024-03-31 13:48:01","igowwg","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.27900000","0.00000000","0.00000000","0.74475000","0.20778525","0.00000000","0.00000000","0.00000000","0.20778525","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-04 16:22:10","2024-03-04 16:34:00","igtunh","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.09900000","0.00000000","0.00000000","0.74475000","0.07373025","0.00000000","0.00000000","0.00000000","0.07373025","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-21 15:37:26","2024-03-21 15:50:06","igtxtr","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.10800000","0.00000000","0.00000000","0.74475000","0.08043300","0.00000000","0.00000000","0.00000000","0.08043300","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-13 10:37:30","2024-03-13 11:48:03","igvofb","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.59400000","0.00000000","0.00000000","0.74475000","0.44238150","0.00000000","0.00000000","0.00000000","0.44238150","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-15 11:00:00","2024-03-15 11:00:38","igwzhq","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-15 10:50:38","2024-03-15 11:27:58","igwzhq","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.32400000","0.00000000","0.00000000","0.74475000","0.24129900","0.00000000","0.00000000","0.00000000","0.24129900","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-06 14:45:21","2024-03-06 15:15:01","igzqys","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.25200000","0.00000000","0.00000000","0.74475000","0.18767700","0.00000000","0.00000000","0.00000000","0.18767700","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-03 11:02:18","2024-03-03 12:20:12","ihauyc","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","4.70000000","0.00000000","0.00000000","0.74475000","3.50032500","0.00000000","0.00000000","0.00000000","3.50032500","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-03 11:12:18","2024-03-03 11:12:58","ihauyc","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-19 10:46:50","2024-03-19 10:47:10","ihbjao","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-19 10:36:50","2024-03-19 10:46:50","ihbjao","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.09000000","0.00000000","0.00000000","0.74475000","0.06702750","0.00000000","0.00000000","0.00000000","0.06702750","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-01 10:23:15","2024-03-01 10:37:55","ihcrrt","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","1.40000000","0.00000000","0.00000000","0.74475000","1.04265000","0.00000000","0.00000000","0.00000000","1.04265000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-22 16:04:19","2024-03-28 19:34:55","ihdgic","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","7.04700000","0.00000000","0.00000000","0.74475000","5.24825325","0.00000000","0.00000000","0.00000000","5.24825325","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-25 12:00:00","2024-03-28 15:00:48","ihdgic","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-01 15:16:56","2024-03-01 15:33:06","ihdrxl","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","1.60000000","0.00000000","0.00000000","0.74475000","1.19160000","0.00000000","0.00000000","0.00000000","1.19160000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-09 16:37:28","2024-03-09 16:54:09","ihgynt","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.14400000","0.00000000","0.00000000","0.74475000","0.10724400","0.00000000","0.00000000","0.00000000","0.10724400","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-27 14:43:18","2024-03-27 14:54:58","ihiymk","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.09900000","0.00000000","0.00000000","0.74475000","0.07373025","0.00000000","0.00000000","0.00000000","0.07373025","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-12 14:05:36","2024-03-12 14:41:46","ihnzzs","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.32400000","0.00000000","0.00000000","0.74475000","0.24129900","0.00000000","0.00000000","0.00000000","0.24129900","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-13 13:09:26","2024-03-13 13:40:56","ihokrh","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.27900000","0.00000000","0.00000000","0.74475000","0.20778525","0.00000000","0.00000000","0.00000000","0.20778525","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-01 10:59:15","2024-03-01 10:59:59","ihzkth","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-01 11:00:00","2024-03-01 22:27:58","ihzkth","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","8.20000000","0.00000000","0.00000000","0.74475000","6.10695000","0.00000000","0.00000000","0.00000000","6.10695000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-10 21:30:26","2024-03-10 21:52:56","iiarda","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.19800000","0.00000000","0.00000000","0.74475000","0.14746050","0.00000000","0.00000000","0.00000000","0.14746050","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-11 20:51:47","2024-03-11 21:11:47","iihbbk","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.17100000","0.00000000","0.00000000","0.74475000","0.12735225","0.00000000","0.00000000","0.00000000","0.12735225","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-11 21:11:47","2024-03-11 21:11:56","iihbbk","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-28 00:13:30","2024-03-28 01:12:00","iiiowj","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.51300000","0.00000000","0.00000000","0.74475000","0.38205675","0.00000000","0.00000000","0.00000000","0.38205675","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-10 15:28:46","2024-03-10 15:44:56","iindle","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.14400000","0.00000000","0.00000000","0.74475000","0.10724400","0.00000000","0.00000000","0.00000000","0.10724400","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-06 18:56:33","2024-03-06 19:43:43","iinknu","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.41400000","0.00000000","0.00000000","0.74475000","0.30832650","0.00000000","0.00000000","0.00000000","0.30832650","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-01 10:42:47","2024-03-01 11:58:56","iiogan","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","6.50000000","0.00000000","0.00000000","0.74475000","4.84087500","0.00000000","0.00000000","0.00000000","4.84087500","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-01 10:30:55","2024-03-01 11:08:45","iipdkw","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","3.60000000","0.00000000","0.00000000","0.74475000","2.68110000","0.00000000","0.00000000","0.00000000","2.68110000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-01 11:00:00","2024-03-01 11:00:55","iipdkw","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-12 23:53:06","2024-03-13 00:12:56","iiplng","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.16200000","0.00000000","0.00000000","0.74475000","0.12064950","0.00000000","0.00000000","0.00000000","0.12064950","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-06 14:29:08","2024-03-06 15:13:08","iiqaeq","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.38700000","0.00000000","0.00000000","0.74475000","0.28821825","0.00000000","0.00000000","0.00000000","0.28821825","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-06 14:59:08","2024-03-06 14:59:59","iiqaeq","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-12 18:59:54","2024-03-21 15:55:04","iiveqm","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-12 18:29:54","2024-03-29 22:54:05","iiveqm","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","17.07300000","0.00000000","0.00000000","0.74475000","12.71511675","0.00000000","0.00000000","0.00000000","12.71511675","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-30 11:31:05","2024-03-30 13:24:05","iivquq","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.67500000","0.00000000","0.00000000","0.74475000","0.50270625","0.00000000","0.00000000","0.00000000","0.50270625","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-30 12:59:25","2024-03-30 12:59:59","iivquq","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-27 16:00:00","2024-03-28 13:00:40","iiywwv","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-27 15:40:18","2024-03-28 13:16:10","iiywwv","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.61200000","0.00000000","0.00000000","0.74475000","0.45578700","0.00000000","0.00000000","0.00000000","0.45578700","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-03 11:36:00","2024-03-03 14:14:29","iizzch","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","13.90000000","0.00000000","0.00000000","0.74475000","10.35202500","0.00000000","0.00000000","0.00000000","10.35202500","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-04 14:00:00","2024-03-15 03:59:59","ijarkg","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-04 10:08:53","2024-03-15 04:41:01","ijarkg","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","32.52300000","0.00000000","0.00000000","0.74475000","24.22150425","0.00000000","0.00000000","0.00000000","24.22150425","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-04 12:23:52","2024-03-04 12:35:02","ijiyqv","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","1.10000000","0.00000000","0.00000000","0.74475000","0.81922500","0.00000000","0.00000000","0.00000000","0.81922500","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-26 11:48:43","2024-03-26 17:37:53","ijjuxb","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.45900000","0.00000000","0.00000000","0.74475000","0.34184025","0.00000000","0.00000000","0.00000000","0.34184025","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-13 16:39:06","2024-03-13 16:49:06","ijlbrg","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.09000000","0.00000000","0.00000000","0.74475000","0.06702750","0.00000000","0.00000000","0.00000000","0.06702750","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-13 16:49:06","2024-03-13 16:49:57","ijlbrg","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-04 18:41:41","2024-03-05 09:59:00","ijotit","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","1.25100000","0.00000000","0.00000000","0.74475000","0.93168225","0.00000000","0.00000000","0.00000000","0.93168225","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-04 19:51:41","2024-03-04 19:52:01","ijotit","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-22 11:21:24","2024-03-22 15:41:53","ijsdin","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.63000000","0.00000000","0.00000000","0.74475000","0.46919250","0.00000000","0.00000000","0.00000000","0.46919250","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-06 09:13:00","2024-03-06 10:23:03","ijvsmb","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.54000000","0.00000000","0.00000000","0.74475000","0.40216500","0.00000000","0.00000000","0.00000000","0.40216500","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-03-13 11:06:56","2024-03-13 11:55:06","ijwvsl","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.43200000","0.00000000","0.00000000","0.74475000","0.32173200","0.00000000","0.00000000","0.00000000","0.32173200","","","","","","p_012054","sp_012054_standard","-"
