支付者UIN,使用者UIN,操作者UIN,产品名称,子产品名称,计费模式,交易类型,开始使用时间,结束使用时间,资源ID,实例名称,实例类型,配置描述,项目名称,地域,可用区,原价(元),预留实例抵扣原价(元),节省计划抵扣原价(元),折扣率,优惠后总价(元),优惠券支付(元),赠送金支付(元),分成金支付(元),现金支付(元),扩展字段1,扩展字段2,扩展字段3,扩展字段4,扩展字段5,产品编码,子产品编码,标签键:product
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-12 17:56:59","2024-04-12 17:57:58","exnxtx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-09 10:47:15","2024-04-12 17:56:59","exnxtx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","1.40400000","0.00000000","0.00000000","0.71660500","1.00611344","0.00000000","0.00000000","0.00000000","1.00611344","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-19 16:35:28","2024-04-19 16:35:58","exoltx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-16 12:23:02","2024-04-19 16:35:28","exoltx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.40500000","0.00000000","0.00000000","0.71660500","0.29022503","0.00000000","0.06449445","0.00000000","0.22573058","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 11:22:59","2024-04-01 17:25:30","exsvls","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.92700000","0.00000000","0.00000000","0.71660500","0.66429285","0.00000000","0.00000000","0.00000000","0.66429285","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 12:32:59","2024-04-01 17:00:30","exsvls","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-15 17:51:45","2024-04-16 13:27:13","extatg","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.52200000","0.00000000","0.00000000","0.71660500","0.37406783","0.00000000","0.00000000","0.00000000","0.37406783","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-02 11:14:22","2024-04-02 11:24:22","eyabso","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.09000000","0.00000000","0.00000000","0.71660500","0.06449445","0.00000000","0.00000000","0.00000000","0.06449445","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-02 11:24:22","2024-04-02 11:25:01","eyabso","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 14:29:33","2024-04-01 14:48:03","eyinsx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.16200000","0.00000000","0.00000000","0.71660500","0.11609001","0.00000000","0.00000000","0.00000000","0.11609001","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-18 17:48:06","2024-04-23 22:42:13","eyjxba","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","2.38500000","0.00000000","0.00000000","0.71660500","1.70910297","0.00000000","1.70910297","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-18 21:14:33","2024-04-21 16:00:02","eyjxba","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-09 19:59:48","2024-04-11 17:00:46","eypbfx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-07 18:05:48","2024-04-12 17:54:05","eypbfx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","2.57400000","0.00000000","0.00000000","0.71660500","1.84454131","0.00000000","0.00000000","0.00000000","1.84454131","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-09 21:23:17","2024-04-10 23:38:20","eypqvu","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.87300000","0.00000000","0.00000000","0.71660500","0.62559617","0.00000000","0.00000000","0.00000000","0.62559617","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-10 23:38:20","2024-04-10 23:39:00","eypqvu","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-17 14:29:43","2024-04-17 22:23:07","eyutfi","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.80100000","0.00000000","0.00000000","0.71660500","0.57400061","0.00000000","0.57400061","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-17 21:35:28","2024-04-17 22:00:17","eyutfi","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-05 14:18:45","2024-04-05 15:13:05","eywiyp","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.47700000","0.00000000","0.00000000","0.71660500","0.34182059","0.00000000","0.00000000","0.00000000","0.34182059","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-19 19:28:32","2024-04-19 20:06:02","eywzxf","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.33300000","0.00000000","0.00000000","0.71660500","0.23862947","0.00000000","0.23862947","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-08 12:12:21","2024-04-09 11:46:08","ezjgbj","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-07 18:25:39","2024-04-11 10:58:58","ezjgbj","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","2.89800000","0.00000000","0.00000000","0.71660500","2.07672133","0.00000000","0.00000000","0.00000000","2.07672133","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-17 22:16:09","2024-04-17 23:14:58","ezjxsb","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.48600000","0.00000000","0.00000000","0.71660500","0.34827004","0.00000000","0.34827004","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-17 22:29:41","2024-04-17 22:30:10","ezjxsb","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-18 12:10:09","2024-04-22 16:31:01","ezsonb","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","6.08400000","0.00000000","0.00000000","0.71660500","4.35982491","0.00000000","4.35982491","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-18 13:00:00","2024-04-22 15:48:11","ezsonb","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 20:26:42","2024-04-06 23:09:35","ezszny","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.86400000","0.00000000","0.00000000","0.71660500","0.61914675","0.00000000","0.00000000","0.00000000","0.61914675","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-02 11:00:00","2024-04-02 15:20:55","ezszny","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-11 10:40:22","2024-04-11 12:04:11","ezuldz","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.72900000","0.00000000","0.00000000","0.71660500","0.52240506","0.00000000","0.00000000","0.00000000","0.52240506","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-11 11:00:00","2024-04-11 12:00:22","ezuldz","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-21 22:17:48","2024-04-21 22:32:57","ezvnro","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.13500000","0.00000000","0.00000000","0.71660500","0.09674168","0.00000000","0.09674168","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-03 10:53:22","2024-04-03 12:47:58","faixyq","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.27000000","0.00000000","0.00000000","0.71660500","0.19348336","0.00000000","0.00000000","0.00000000","0.19348336","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-16 21:59:51","2024-04-16 21:59:59","faqfqe","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-16 21:49:51","2024-04-16 22:12:00","faqfqe","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.18900000","0.00000000","0.00000000","0.71660500","0.13543835","0.00000000","0.13543835","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-18 22:06:36","2024-04-18 22:17:55","fbemya","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.09900000","0.00000000","0.00000000","0.71660500","0.07094390","0.00000000","0.07094390","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 15:59:55","2024-04-03 15:10:02","fbpydc","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 15:10:05","2024-04-03 15:49:25","fbpydc","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","2.34000000","0.00000000","0.00000000","0.71660500","1.67685574","0.00000000","0.00000000","0.00000000","1.67685574","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-06 14:12:49","2024-04-06 14:48:58","fbqzmy","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.32400000","0.00000000","0.00000000","0.71660500","0.23218002","0.00000000","0.00000000","0.00000000","0.23218002","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 13:01:31","2024-04-01 14:24:55","fbswmr","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.32400000","0.00000000","0.00000000","0.71660500","0.23218002","0.00000000","0.00000000","0.00000000","0.23218002","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-16 18:33:13","2024-04-17 16:56:59","fbuiia","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-16 16:42:23","2024-04-17 18:17:01","fbuiia","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","3.20400000","0.00000000","0.00000000","0.71660500","2.29600247","0.00000000","1.61236129","0.00000000","0.68364118","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 14:40:48","2024-04-22 10:33:05","fbwscx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","27.08100000","0.00000000","0.00000000","0.71660500","19.40638043","0.00000000","4.65004998","0.00000000","14.75633045","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 15:00:00","2024-04-20 16:34:24","fbwscx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-22 10:16:35","2024-04-22 11:53:01","fbxdvx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.60300000","0.00000000","0.00000000","0.71660500","0.43211283","0.00000000","0.43211283","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-12 11:00:00","2024-04-12 11:41:25","fbzijh","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.36000000","0.00000000","0.00000000","0.71660500","0.25797781","0.00000000","0.00000000","0.00000000","0.25797781","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-12 10:59:26","2024-04-12 10:59:59","fbzijh","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 11:17:32","2024-04-02 16:49:13","fcfhfo","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","2.77200000","0.00000000","0.00000000","0.71660500","1.98642910","0.00000000","0.00000000","0.00000000","1.98642910","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 14:29:13","2024-04-02 14:59:59","fcfhfo","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-08 01:38:51","2024-04-08 01:39:01","fcptoq","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-08 00:28:51","2024-04-08 01:38:51","fcptoq","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.62100000","0.00000000","0.00000000","0.71660500","0.44501171","0.00000000","0.00000000","0.00000000","0.44501171","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-23 10:48:54","2024-04-23 14:47:59","fdbtwk","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.63000000","0.00000000","0.00000000","0.71660500","0.45146116","0.00000000","0.45146116","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-22 11:34:39","2024-04-23 09:58:09","fdghic","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.29700000","0.00000000","0.00000000","0.71660500","0.21283170","0.00000000","0.21283170","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-23 09:58:09","2024-04-23 09:58:59","fdghic","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-03 10:21:38","2024-04-03 10:58:48","fdlijm","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.33300000","0.00000000","0.00000000","0.71660500","0.23862947","0.00000000","0.00000000","0.00000000","0.23862947","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-08 19:24:35","2024-04-08 20:48:58","fdodly","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.72900000","0.00000000","0.00000000","0.71660500","0.52240506","0.00000000","0.00000000","0.00000000","0.52240506","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-07 21:51:41","2024-04-07 22:26:51","fdoikx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.30600000","0.00000000","0.00000000","0.71660500","0.21928114","0.00000000","0.00000000","0.00000000","0.21928114","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-10 23:58:21","2024-04-11 00:33:01","fdqbtb","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.29700000","0.00000000","0.00000000","0.71660500","0.21283169","0.00000000","0.00000000","0.00000000","0.21283169","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-09 15:39:28","2024-04-09 16:17:58","fdwmbx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.33300000","0.00000000","0.00000000","0.71660500","0.23862947","0.00000000","0.00000000","0.00000000","0.23862947","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-09 15:59:28","2024-04-09 15:59:59","fdwmbx","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-15 10:39:48","2024-04-15 10:51:58","feafgn","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.10800000","0.00000000","0.00000000","0.71660500","0.07739334","0.00000000","0.00000000","0.00000000","0.07739334","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-03 22:01:05","2024-04-03 22:36:15","fehepz","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.31500000","0.00000000","0.00000000","0.71660500","0.22573058","0.00000000","0.00000000","0.00000000","0.22573058","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-01 20:28:08","2024-04-01 22:01:03","felzrv","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.74700000","0.00000000","0.00000000","0.71660500","0.53530395","0.00000000","0.00000000","0.00000000","0.53530395","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-17 15:39:22","2024-04-17 15:40:01","fertet","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-17 15:29:22","2024-04-23 10:03:59","fertet","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.78300000","0.00000000","0.00000000","0.71660500","0.56110173","0.00000000","0.56110173","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-06 19:19:09","2024-04-06 19:57:29","feyaap","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.34200000","0.00000000","0.00000000","0.71660500","0.24507891","0.00000000","0.00000000","0.00000000","0.24507891","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-02 17:43:25","2024-04-02 18:43:59","ffexvc","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.27900000","0.00000000","0.00000000","0.71660500","0.19993280","0.00000000","0.00000000","0.00000000","0.19993280","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-11 14:02:48","2024-04-18 14:23:00","fffitk","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","4.87800000","0.00000000","0.00000000","0.71660500","3.49559925","0.00000000","0.90292232","0.00000000","2.59267693","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-12 18:36:16","2024-04-18 11:00:19","fffitk","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-17 16:00:21","2024-04-18 11:43:56","ffocpy","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.91800000","0.00000000","0.00000000","0.71660500","0.65784340","0.00000000","0.65784340","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-07 18:28:59","2024-04-08 19:47:55","ffrpcg","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.24300000","0.00000000","0.00000000","0.71660500","0.17413502","0.00000000","0.00000000","0.00000000","0.17413502","","","","","","p_012054","sp_012054_standard","-"
"100011240897	","100011240897	","100031406743	","云端 IDE","云端 IDE 标准版","按量计费","按量计费小时结","2024-04-17 15:13:23","2024-04-17 16:20:05","ffswxi","","-","标准版套餐: 1 分钟","默认项目","其他地区（其他）","不分地域","0.51300000","0.00000000","0.00000000","0.71660500","0.36761837","0.00000000","0.36761837","0.00000000","0.00000000","","","","","","p_012054","sp_012054_standard","-"
